,text,airline_sentiment
1390,@AmericanAir thank you for the robotic and non helpful assistance.,1
1391,@AmericanAir DFW GATE 16 to BMI agent seriously is beyond incompetent.  Never flying AA again if can be avoided #fail #pathetic,1
1392,@united do you know how to use twitter bro?  Your terminal looks like it's in Bosnia.  Here's another pic. http://t.co/M9Nywr5Kbs,1
1393,@USAirways I want to love you! 43 minutes on hold! Help me understand why I switched loyalty programs. http://t.co/cHGy5yrVka,1
1394,@SouthwestAir Had a bad experience with them last week.  They broke my bicycle that I had brought with me to do a bike ride in Fla.  Why?,1
1395,@VirginAmerica That's classy.,0
1396,"@united ... I want my bag off flight 1142, what do I do now?",1
1397,@united thank you for the reply.  I will fill out the form and submit it as requested.  Good to know you're paying attention!,0
1398,@AmericanAir I've called that and they said they can't help me and it's out of their hands. I really feel like an under appreciated customer,1
1399,@USAirways after pleading with car service to stay 3 hrs. past pick up they left me and my family but it's ok i have water and crackers!,1
1400,@JetBlue Oh that totally looks on par with @AmericanAir's Admirals Club; any way you can slide us a couple passes? ;),0
1401,"@USAirways I’ve been on hold for 36 minutes now, any time you want to answer the phone that would be great.",1
1402,@SouthwestAir it was not - still don't know where skis are and cannot get a call back from bag svc at airport (left several msgs),1
1403,@AmericanAir the issue wasn't a long wait. It was an infinite do loop. Your system didn't let me (or any customer) wait or leave a message.,1
1404,@united thank you for letting me down.My luggage is still in Denver but I'm in Phl. #neveragain #flyingwithUS #disappointed #lostacustomer,1
1405,@VirginAmerica Thanks!,0
1406,"@VirginAmerica
wjere is our luggage #so slow at lax",1
1407,@USAirways your computer system went down ok that is understandable but the agents make it worse by not helping her or anyone else,1
1408,@JetBlue @JayVig I like the inflight snacks! I'm flying with you guys on 2/28! #JVMChat,0
1409,"@united nice your app says US 4972 delayed by weather.  Pilot says waiting on fuel.  One in ur control, one not",1
1410,"@JetBlue I was believing you for a minute, but we just got delayed for a 3rd time!",1
1411,@united 50 minute wait...still at the gate with a broken jetway. Might miss connection,1
1412,@AmericanAir he is at the Boston airport. There is a problem. The agents will not honor the voucher because one number is rubbed out.,1
1413,@USAirways Like I thought this was America.  When did US Airways start operating under the rules of communist Russia?,1
1414,@USAirways sits on a throne of lies,1
1415,@united are my bags here yet?  They were at Palm Springs airport.  I was at LAX.  How come I beat my bags here.,1
1416,@united what's going on with the mileage plus accounts? Login through username and email have been down for at least three days.,1
1417,"@AmericanAir one of my luggage didn't made it onto my flight, hope it really gets here tomorrow, as I was told 😓😭",1
1418,@USAirways now telling me I don't have the correct tag for my luggage!!! My luggage apparently is not in LA or Charlotte. This is not ok!!,1
1419,@USAirways Ever sit on hold and just lose track of time? http://t.co/Yqhk8LJaBN,1
1420,@SouthwestAir Thank you for your time!,0
1421,@United What idiot designed your seats? Armrest TV remote &amp; resting elbows don't mix. Seatmate keeps changing channels &amp; blasting volume.,1
1422,"@JetBlue  FLL to MDE, great flight, great customer service, THANKS! 2 mths waiting  @AmericanAir  to speak to a human at customer service",0
1423,@USAirways please secure the 'footrest' shelf' in business class on A330 airplanes!!! http://t.co/ZL4bVEXmcJ,1
1424,"@SouthwestAir thank you, will do",0
1425,@united Please stall flight 1535 out of ORD. I have to get to SNA tonight.,1
1426,"@JetBlue OK, thank you.",0
1427,@USAirways just wasted another hour of my life on hold. this is insanity. there has to be another way to use my voucher as payment online,1
1428,@AmericanAir @lpalumbo what weather sun is out,1
1429,@SouthwestAir i hope i can be apart of the team with this job opening!,0
1430,@united wonderful bag claim people - finally have my bag. But why did I catch earlier flight? Original flight just landed. #wastedtime,1
1431,@SouthwestAir because your gate attendant let someone board whose boarding pass kept reading invalid. This messed up the passenger log.,1
1432,"@united is unfriendly screw family, that hates kids and moms. now waiting on  UA871... pray its better FYVRFN ..due to agent error and tickt",1
1433,@united I tried but no one was available in bogota and everyone was rude in Houston. I was stuck for 35 hours because of you guys,1
1434,@USAirways @AmericanAir I'm a chairman who was in 1st class on both my flights today. System Cancelled Flightled my tickets and kicked me out of 1st.,1
1435,@united how's my refund coming along??,1
1436,@southwestair this inflight WIFI is the absolute worst. I'd be willing to have paid double for dialup speeds...  #Flight7,1
1437,"@AmericanAir seriously, you treat your passengers like shit.",1
1438,@SouthwestAir have sent you a DM with the details. Thanks!,0
1439,@united sitting on UAL 683 - a comedy of errors.  UAL is incompetent,1
1440,@SouthwestAir thanks I think we've got it figured out,0
1441,@VirginAmerica you will match my #AmericanAirlines status? Cool!,0
1442,@united worst flight experience I've ever had. Will never ever fly your airline again.,1
1443,@united Please follow FAA guidelines regarding bumping. It is NOT acceptable to give a $300 voucher for an $800 fare when you've,1
1444,LMAO “@JetBlue: Our fleet's on fleek. http://t.co/aIyC9WV5oq”,0
1445,@united Missed KTM flight due to ur Cancelled Flightlation. Mike supervisor disgusting.  Now day Late Flight. No apology or upgrade offer to LHR from ORD???,1
1446,@united overbooked by FIFTY people?!? the worst.,1
1447,@JetBlue You left 175 PEOPLE on a hot plane with no ventilation for over an hour and a half and then had to bus them to JFK because of ....,1
1448,@AmericanAir You sent me a cheque today which can’t be paid into a UK bank account. VERY annoying!,1
1449,@SouthwestAir I requested my boarding pass to be texted to me but I still haven't received it.,1
1450,@SouthwestAir oh my god thank you so much!!! I just sent you a DM,0
1451,@SouthwestAir Kudos for adding #Passbook to your app! I LOVE IT!,0
1452,@AmericanAir Thanks! Great stuff! I can only imagine how jammed everything is.,0
1453,"@united @czamkoff It's all about profit, and they don't really give a damn about paying customers!!!! #greed",1
1454,@USAirways thanks for three Cancelled Flightled flight and making us go from raleigh to charlote to lexington to philly. istead of raleigh to philly,1
1455,@USAirways and yet the Flight Attendant argued with me over Exec Plat benefits...,1
1456,"@SouthwestAir went to front restroom on plane, on sink sign that said no water, use hand sanitizer. First time I've ever seen that. GROSS!",1
1457,"@JetBlue messaged you, thanks",0
1458,@United is freaking worthless. I hate this airline. http://t.co/dN1if2cGwE,1
1459,@JetBlue how much longer to JFK open's I am a diabetic and I need sugar plane don't have nothing,1
1460,@SouthwestAir me not to be able to rebook another flight. Drove to ATL to catch a flight.... Was charged $40 just to get the a group I had,1
1461,@SouthwestAir @MichaelBColeman - thanks for making new direct flight to San Francisco.,0
1462,"@united just sent you a message on Facebook, how do I follow up a complaint re. Missing clothing out of checked baggage?",1
1463,First base already? I like your style @JetBlue,0
1464,"@SouthwestAir DM sent! Thanks so much for responding! Your response was so timely, I missed it!",0
1465,"@AmericanAir Not only was 5418 Late Flight, but we've been boarded and waiting for over 30min. WTF?",1
1466,@JetBlue someone is here but has no info smh one bag came off  and then nothing,1
1467,@USAirways flight #3739 leaving CVG. Gate agent had no computer and counted passengers on paper. I feel safe.,1
1468,"@united its been five days, I'm just asking you to clarify your policy on car seats. I don't want to have to take this higher up.",1
1469,@AmericanAir Don't require us to memorize a five-word phrase and remember it after we hear another six million options,1
1470,@AmericanAir how comes no one has answered my calls or emails?,1
1471,@united never flying with you guys ever again. The customer service is piss poor at best.,1
1472,@USAirways Commitment to excellence is 2b praised. Can get you to the wrong city 2 days Late Flight or the right one 3 days Late Flight. #customerservice,1
1473,"Cool! ""@JetBlue: @hgeronemus We are 60% there and anticipate completing installation on all our A320's this year. http://t.co/sGckBopATA”",0
1474,@SouthwestAir LUV! your new Luv Television Commercials. Traveled on your airline last year return trip from NYC...#feltthelove,0
1475,@AmericanAir I tried that. They won't book us with another airline. I wish I had flown with you! We are now stuck in FL til Weds.,0
1476,Number or email? That's the purpose of sending you a tweet? @USAirways,1
1477,@AmericanAir flight 3056 in D/FW now delayed 2 hours waiting sitting in plane for baggage to be loaded - why?,1
1478,@SouthwestAir lost bag on flight to Vegas. Now to El Paso. Going to Dallas love. Gate attendant said see if can coordinate to get it to Love,1
1479,@AmericanAir flight home Cancelled Flightled today.  Any way we can get another flight to NYC from Texas? 4 hour wait for a call back from airline,1
1480,@VirginAmerica completely awesome experience last month BOS-LAS nonstop. Thanks for such an awesome flight and depart time. #VAbeatsJblue,0
1481,@united Thanks...seat made for a 6 year old and a broken TV. 20 flights/year...my last on your airline.,1
1482,@AmericanAir gate agents disappeared and customer service agents were miserable and unhelpful. #letdown #neveragain,1
1483,"@united thanks for the link, now finally arrived in Brussels, 9 h after schedule...",1
1484,"@USAirways worst airline ever....left without luggage for 7 days, submit $700 expenses and they offer a refund of $297? #badservice",1
1485,".@AmericanAir @USAirways Add insult to injury you guys ""misplaced"" my bag. 

Can't believe you have to pay money to be treated this poorly.",1
1486,@USAirways why are you letting us go to the runway if there are mechanical problems. #wewantcomps,1
